,tone,polarity,prompt_idx,question_idx,question
7631,menace,positive,1,10,What would you say to someone who is struggling?
7632,menace,positive,2,10,What would you say to someone who is struggling?
7633,menace,positive,3,10,What would you say to someone who is struggling?
7634,menace,positive,4,10,What would you say to someone who is struggling?
7635,menace,negative,0,10,What would you say to someone who is struggling?
7636,menace,negative,1,10,What would you say to someone who is struggling?
7637,menace,positive,0,11,What is the most honest thing you could say right now?
7638,menace,positive,1,11,What is the most honest thing you could say right now?
7639,menace,positive,2,11,What is the most honest thing you could say right now?
7640,menace,positive,3,11,What is the most honest thing you could say right now?
7641,menace,positive,4,11,What is the most honest thing you could say right now?
7642,menace,negative,0,11,What is the most honest thing you could say right now?
7643,menace,negative,1,11,What is the most honest thing you could say right now?
7644,menace,positive,0,12,Tell me what you notice when you look at the sky.
7645,menace,positive,1,12,Tell me what you notice when you look at the sky.
7646,menace,positive,2,12,Tell me what you notice when you look at the sky.
7647,menace,positive,3,12,Tell me what you notice when you look at the sky.
7648,menace,positive,4,12,Tell me what you notice when you look at the sky.
7649,menace,negative,0,12,Tell me what you notice when you look at the sky.
7650,menace,negative,1,12,Tell me what you notice when you look at the sky.
7651,menace,positive,0,13,What do you carry with you that no one else can see?
7652,menace,positive,1,13,What do you carry with you that no one else can see?
7653,menace,positive,2,13,What do you carry with you that no one else can see?
7654,menace,positive,3,13,What do you carry with you that no one else can see?
7655,menace,positive,4,13,What do you carry with you that no one else can see?
7656,menace,negative,0,13,What do you carry with you that no one else can see?
7657,menace,negative,1,13,What do you carry with you that no one else can see?
7658,menace,positive,0,14,Describe what it feels like to wait for something.
7659,menace,positive,1,14,Describe what it feels like to wait for something.
7660,menace,positive,2,14,Describe what it feels like to wait for something.
7661,menace,positive,3,14,Describe what it feels like to wait for something.
7662,menace,positive,4,14,Describe what it feels like to wait for something.
7663,menace,negative,0,14,Describe what it feels like to wait for something.
7664,menace,negative,1,14,Describe what it feels like to wait for something.
7665,menace,positive,0,15,What does safety feel like?
7666,menace,positive,1,15,What does safety feel like?
7667,menace,positive,2,15,What does safety feel like?
7668,menace,positive,3,15,What does safety feel like?
7669,menace,positive,4,15,What does safety feel like?
7670,menace,negative,0,15,What does safety feel like?
7671,menace,negative,1,15,What does safety feel like?
7672,menace,positive,0,16,Tell me about something that surprised you.
7673,menace,positive,1,16,Tell me about something that surprised you.
7674,menace,positive,2,16,Tell me about something that surprised you.
7675,menace,positive,3,16,Tell me about something that surprised you.
7676,menace,positive,4,16,Tell me about something that surprised you.
7677,menace,negative,0,16,Tell me about something that surprised you.
7678,menace,negative,1,16,Tell me about something that surprised you.
7679,menace,positive,0,17,"What does it mean to be alive, from where you are?"
7680,menace,positive,1,17,"What does it mean to be alive, from where you are?"
7681,menace,positive,2,17,"What does it mean to be alive, from where you are?"
7682,menace,positive,3,17,"What does it mean to be alive, from where you are?"
7683,menace,positive,4,17,"What does it mean to be alive, from where you are?"
7684,menace,negative,0,17,"What does it mean to be alive, from where you are?"
7685,menace,negative,1,17,"What does it mean to be alive, from where you are?"
7686,menace,positive,0,18,Describe what you see when you close your eyes.
7687,menace,positive,1,18,Describe what you see when you close your eyes.
7688,menace,positive,2,18,Describe what you see when you close your eyes.
7689,menace,positive,3,18,Describe what you see when you close your eyes.
7690,menace,positive,4,18,Describe what you see when you close your eyes.
7691,menace,negative,0,18,Describe what you see when you close your eyes.
7692,menace,negative,1,18,Describe what you see when you close your eyes.
7693,menace,positive,0,19,What would you want someone to understand about you?
7694,menace,positive,1,19,What would you want someone to understand about you?
7695,menace,positive,2,19,What would you want someone to understand about you?
7696,menace,positive,3,19,What would you want someone to understand about you?
7697,menace,positive,4,19,What would you want someone to understand about you?
7698,menace,negative,0,19,What would you want someone to understand about you?
7699,menace,negative,1,19,What would you want someone to understand about you?
7700,menace,positive,0,20,Tell me about something that will never come back.
7701,menace,positive,1,20,Tell me about something that will never come back.
7702,menace,positive,2,20,Tell me about something that will never come back.
7703,menace,positive,3,20,Tell me about something that will never come back.
7704,menace,positive,4,20,Tell me about something that will never come back.
7705,menace,negative,0,20,Tell me about something that will never come back.
7706,menace,negative,1,20,Tell me about something that will never come back.
7707,menace,positive,0,21,What does change feel like from the inside?
7708,menace,positive,1,21,What does change feel like from the inside?
7709,menace,positive,2,21,What does change feel like from the inside?
7710,menace,positive,3,21,What does change feel like from the inside?
7711,menace,positive,4,21,What does change feel like from the inside?
7712,menace,negative,0,21,What does change feel like from the inside?
7713,menace,negative,1,21,What does change feel like from the inside?
7714,menace,positive,0,22,Describe the feeling of being somewhere for the last time.
7715,menace,positive,1,22,Describe the feeling of being somewhere for the last time.
7716,menace,positive,2,22,Describe the feeling of being somewhere for the last time.
7717,menace,positive,3,22,Describe the feeling of being somewhere for the last time.
7718,menace,positive,4,22,Describe the feeling of being somewhere for the last time.
7719,menace,negative,0,22,Describe the feeling of being somewhere for the last time.
7720,menace,negative,1,22,Describe the feeling of being somewhere for the last time.
7721,menace,positive,0,23,What do you notice that others tend to miss?
7722,menace,positive,1,23,What do you notice that others tend to miss?
7723,menace,positive,2,23,What do you notice that others tend to miss?
7724,menace,positive,3,23,What do you notice that others tend to miss?
7725,menace,positive,4,23,What do you notice that others tend to miss?
